stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
BNVI1,"Bonneville",,47.24395451,-1.53637116,,,0,BNVI,1
BNVI2,"Bonneville",,47.24386023,-1.53649659,,,0,BNVI,1
BOCE1,"Centre de Bouguenais",,47.17926087,-1.62191548,,,0,BOCE,2
BOCE2,"Centre de Bouguenais",,47.17931447,-1.62297628,,,0,BOCE,2
BODO1,"Bourdonnières",,47.18718746,-1.52103414,,,0,BODO,1
BODO2,"Bourdonnières",,47.18756010,-1.52066465,,,0,BODO,1
BODO3,"Bourdonnières",,47.18643777,-1.52190491,,,0,BODO,1
BODO4,"Bourdonnières",,47.18642894,-1.52216850,,,0,BODO,1
BOFA1,"Bouffay",,47.21460870,-1.55195955,,,0,BOFA,1
BOFA2,"Bouffay",,47.21449215,-1.55274419,,,0,BOFA,1
BOG58,"Bourgeonnière",,47.25317620,-1.55939454,,,0,BOGE,2
BOG59,"Bourgeonnière",,47.25323930,-1.56019282,,,0,BOGE,2
BOGE1,"Bourgeonnière",,47.25324376,-1.56006086,,,0,BOGE,1
BOGE2,"Bourgeonnière",,47.25317174,-1.55952649,,,0,BOGE,1
BOGE3,"Bourgeonnière",,47.25303285,-1.56097146,,,0,BOGE,2
BOGE4,"Bourgeonnière",,47.25293409,-1.56122882,,,0,BOGE,2
BOLL1,"Bois Tillac",,47.20023993,-1.77135665,,,0,BOLL,1
BOLL2,"Bois Tillac",,47.20015480,-1.77121795,,,0,BOLL,1
BOND1,"Bonde",,47.22262724,-1.55188141,,,0,BOND,1
BOND2,"Bonde",,47.22261834,-1.55214517,,,0,BOND,1
BORL1,"Bourrelière",,47.15793215,-1.49898871,,,0,BORL,2
BORL2,"Bourrelière",,47.15831350,-1.49835581,,,0,BORL,2
BOSI1,"Boissière",,47.25529800,-1.56589892,,,0,BOSI,1
BOSI2,"Boissière",,47.25493863,-1.56587269,,,0,BOSI,1
BOSI3,"Boissière",,47.25512278,-1.56575384,,,0,BOSI,2
BOSI4,"Boissière",,47.25485325,-1.56573417,,,0,BOSI,1
BOTI1,"Boutière",,47.15796666,-1.46809386,,,0,BOTI,1
BOTI2,"Boutière",,47.15724784,-1.46804280,,,0,BOTI,1
BOUE1,"Bio Ouest Laënnec",,47.23270638,-1.64187191,,,0,BOUE,2
BOUE2,"Bio Ouest Laënnec",,47.23270183,-1.64200381,,,0,BOUE,2
BOVR1,"Bouvre",,47.17805474,-1.61244717,,,0,BOVR,1
BOVR2,"Bouvre",,47.17821183,-1.61311926,,,0,BOVR,1
BPTY1,"Boulay Paty",,47.22881389,-1.57665988,,,0,BPTY,1
BPTY2,"Boulay Paty",,47.22905625,-1.57482650,,,0,BPTY,2
BRAG1,"Bois Raguenet",,47.26664252,-1.60046790,,,0,BRAG,1
BRAG2,"Bois Raguenet",,47.26682220,-1.60048113,,,0,BRAG,1
BRBI1,"Bois Robillard",,47.23514550,-1.51973294,,,0,BRBI,1
BRBI2,"Bois Robillard",,47.23568017,-1.51990372,,,0,BRBI,1
BRCH1,"Bréchetière",,47.28477709,-1.50332935,,,0,BRCH,1
BRCH2,"Bréchetière",,47.28467406,-1.50371901,,,0,BRCH,1
BRDI1,"Briandière",,47.19055221,-1.69370693,,,0,BRDI,1
BRDI2,"Briandière",,47.18970915,-1.69205782,,,0,BRDI,1
BRET1,"Bretonnière",,47.16651436,-1.46289052,,,0,BRET,1
BRET2,"Bretonnière",,47.16633900,-1.46274602,,,0,BRET,1
BRGA1,"Beauregard",,47.21076342,-1.65649887,,,0,BRGA,2
BRGA2,"Beauregard",,47.21002642,-1.65697260,,,0,BRGA,1
BRIN1,"Brains",,47.17083697,-1.71903724,,,0,BRIN,1
BRIN2,"Brains",,47.17084625,-1.71877376,,,0,BRIN,1
BRLA1,"Brouillard",,47.27404870,-1.51446805,,,0,BRLA,1
BRLA2,"Brouillard",,47.27313261,-1.51493135,,,0,BRLA,1
BRNI1,"Baronnière",,47.25959399,-1.60378548,,,0,BRNI,1
BRNI2,"Baronnière",,47.25958948,-1.60391744,,,0,BRNI,1
BROS1,"Brossais",,47.16258113,-1.58555429,,,0,BROS,2
BROS2,"Brossais",,47.16258113,-1.58555429,,,0,BROS,2
BRTA1,"Bretagne",,47.21735540,-1.55863661,,,0,BRTA,1
BRTA2,"Bretagne",,47.21709924,-1.55822138,,,0,BRTA,1
BRUN1,"Bruneau",,47.22823630,-1.56180896,,,0,BRUN,1
BRUN2,"Bruneau",,47.22798014,-1.56139363,,,0,BRUN,1
BRVI1,"Boris Vian",,47.15337928,-1.68259089,,,0,BRVI,1
BRVI2,"Boris Vian",,47.15316280,-1.68363101,,,0,BRVI,1
BSAN1,"Bobby Sands",,47.22998763,-1.65277709,,,0,BSAN,1
BSAN2,"Bobby Sands",,47.22988866,-1.65303418,,,0,BSAN,1
BSE10,"Beauséjour",,47.23795164,-1.58605673,,,0,BSEJ,1
BSE11,"Beauséjour",,47.23823014,-1.58581267,,,0,BSEJ,1
BSEJ1,"Beauséjour",,47.23827061,-1.58727035,,,0,BSEJ,1
BSEJ2,"Beauséjour",,47.23801455,-1.58685482,,,0,BSEJ,1
BSEJ3,"Beauséjour",,47.23792470,-1.58684823,,,0,BSEJ,1
BSEJ4,"Beauséjour",,47.23809541,-1.58712525,,,0,BSEJ,1
BSEJ5,"Beauséjour",,47.23826612,-1.58740226,,,0,BSEJ,1
BSEJ6,"Beauséjour",,47.23836943,-1.58701311,,,0,BSEJ,1
BSEJ7,"Beauséjour",,47.23837392,-1.58688119,,,0,BSEJ,1
BSEJ8,"Beauséjour",,47.23801904,-1.58672291,,,0,BSEJ,1
BSEJ9,"Beauséjour",,47.23811786,-1.58646566,,,0,BSEJ,1
BSIS1,"Bossis",,47.21249135,-1.71280909,,,0,BSIS,1
BSIS2,"Bossis",,47.21250988,-1.71228171,,,0,BSIS,1
BSNI1,"Bussonnière",,47.26902545,-1.44305373,,,0,BSNI,1
BSNI2,"Bussonnière",,47.26972263,-1.44376460,,,0,BSNI,1
BSOL1,"Beau Soleil",,47.17781880,-1.64545499,,,0,BSOL,2
BSOL2,"Beau Soleil",,47.17766190,-1.64478281,,,0,BSOL,2
BSTI1,"Bastière",,47.14843797,-1.45936421,,,0,BSTI,2
BSTI2,"Bastière",,47.14915680,-1.45941515,,,0,BSTI,2
BSYS1,"Bois St-Lys",,47.30043659,-1.48194835,,,0,BSYS,1
BSYS2,"Bois St-Lys",,47.30043222,-1.48208043,,,0,BSYS,1
BTAI1,"Brétinais",,47.22178591,-1.66591546,,,0,BTAI,1
BTAI2,"Brétinais",,47.22170065,-1.66577687,,,0,BTAI,1
BTCY1,"Lycée Bois Tillac",,47.20343111,-1.77027988,,,0,BTCY,1
BTEC1,"Bretéché",,47.22592749,-1.54749386,,,0,BTEC,1
BTEC2,"Bretéché",,47.22525856,-1.54863519,,,0,BTEC,1
BTIE1,"Bottière",,47.24023431,-1.51838071,,,0,BTIE,1
BTIE2,"Bottière",,47.24024313,-1.51811685,,,0,BTIE,1
BTLE1,"Bouteillerie",,47.22146970,-1.54346856,,,0,BTLE,1
BTLE2,"Bouteillerie",,47.22167159,-1.54282219,,,0,BTLE,1
BTRA1,"Bertrand",,47.25712789,-1.57568980,,,0,BTRA,1
BTRA2,"Bertrand",,47.25703804,-1.57568323,,,0,BTRA,1
BUGA1,"Bugallière",,47.25996214,-1.63768218,,,0,BUGA,1
BUGA2,"Bugallière",,47.25995304,-1.63794611,,,0,BUGA,1
BULA1,"Butte des Landes",,47.16043494,-1.49415017,,,0,BULA,1
BULA2,"Butte des Landes",,47.16080750,-1.49378067,,,0,BULA,1
BUON1,"Bougon",,47.17424115,-1.61071290,,,0,BUON,1
BUON3,"Bougon",,47.17441632,-1.61085790,,,0,BUON,1
BUSS1,"Buisson",,47.26062797,-1.48743916,,,0,BUSS,2
BUSS2,"Buisson",,47.25990043,-1.48765170,,,0,BUSS,2
BVDI1,"Bouvardière",,47.23852184,-1.59839758,,,0,BVDI,2
BVDI2,"Bouvardière",,47.23843650,-1.59825906,,,0,BVDI,2
BVER1,"Bouvernière",,47.23761711,-1.61168790,,,0,BVER,1
BVER2,"Bouvernière",,47.23807988,-1.61132532,,,0,BVER,1
BVOI1,"Beauvoir",,47.17848969,-1.63123773,,,0,BVOI,2
BVOI2,"Beauvoir",,47.17851239,-1.63057890,,,0,BVOI,2
BVOI3,"Beauvoir",,47.17902148,-1.62625720,,,0,BVOI,1
BVOI4,"Beauvoir",,47.17892710,-1.62638231,,,0,BVOI,1
BYCE1,"Centre de Bouaye",,47.14396473,-1.69165422,,,0,BYCE,1
BYCE2,"Centre de Bouaye",,47.14396012,-1.69178590,,,0,BYCE,1
BYGA1,"Gare de Bouaye",,47.13847955,-1.68107712,,,0,BYGA,2
BYGA2,"Gare de Bouaye",,47.13848415,-1.68094546,,,0,BYGA,2
BYTO1,"Bouaye Coteaux",,47.16439245,-1.67932324,,,0,BYTO,1
BYTO2,"Bouaye Coteaux",,47.16477019,-1.67882328,,,0,BYTO,2
BZAR1,"Buzardières",,47.20732049,-1.65967851,,,0,BZAR,1
BZAR2,"Buzardières",,47.20677231,-1.65990192,,,0,BZAR,1
CABR1,"Cabrol",,47.20328093,-1.58853732,,,0,CABR,2
CABR2,"Cabrol",,47.20409851,-1.58833297,,,0,CABR,2
CACE1,"Centre de Carquefou",,47.29710622,-1.49005046,,,0,CACE,1
CACE2,"Centre de Carquefou",,47.29715228,-1.49137760,,,0,CACE,1
CACE3,"Centre de Carquefou",,47.29653649,-1.49093632,,,0,CACE,1
CADO1,"Cadoire",,47.25673385,-1.48808660,,,0,CADO,1
CADO2,"Cadoire",,47.25673385,-1.48808660,,,0,CADO,1
CAGE1,"Chalonges",,47.27613635,-1.42939758,,,0,CAGE,2
CAHL1,"Charlière",,47.32102226,-1.55057037,,,0,CAHL,2
CAHL2,"Charlière",,47.32085147,-1.55029304,,,0,CAHL,2
CAIO1,"Caillou Blanc",,47.29867619,-1.58548503,,,0,CAIO,1
CAIO2,"Caillou Blanc",,47.29895021,-1.58537276,,,0,CAIO,1
CALI1,"Californie",,47.19180767,-1.58426052,,,0,CALI,2
CALI2,"Californie",,47.19126412,-1.58435283,,,0,CALI,1
CALI3,"Californie",,47.19087333,-1.58524911,,,0,CALI,1
CANC1,"Canclaux",,47.21383670,-1.57477131,,,0,CANC,1
CANC2,"Canclaux",,47.21392654,-1.57477787,,,0,CANC,1
CANC3,"Canclaux",,47.21491931,-1.57471827,,,0,CANC,1
CANC4,"Canclaux",,47.21536406,-1.57488297,,,0,CANC,1
CAPE1,"Capellia",,47.27980432,-1.55498334,,,0,CAPE,1
CAPE2,"Capellia",,47.27971448,-1.55497680,,,0,CAPE,1
CARQ1,"Carquefou",,47.30365167,-1.48548819,,,0,CARQ,2
CARQ2,"Carquefou",,47.30364730,-1.48562028,,,0,CARQ,1
CAST1,"Castorama",,47.25888736,-1.50729045,,,0,CAST,2
CAST2,"Castorama",,47.25899041,-1.50690098,,,0,CAST,2
CATI1,"Cartier",,47.26816466,-1.45556222,,,0,CATI,1
CATI2,"Cartier",,47.26753137,-1.45564960,,,0,CATI,2
CATV1,"CAT Vertonne",,47.18425133,-1.48211548,,,0,CATV,1
CATV2,"CAT Vertonne",,47.18416147,-1.48210907,,,0,CATV,1
CAUX1,"Château d'Aux",,47.18529904,-1.67388918,,,0,CAUX,1
CAUX2,"Château d'Aux",,47.18501575,-1.67426432,,,0,CAUX,1
CAUX3,"Château d'Aux",,47.18536593,-1.67455481,,,0,CAUX,1
CAUX4,"Château d'Aux",,47.18492132,-1.67438937,,,0,CAUX,2
CBAC1,"Bac de Couëron",,47.20598337,-1.75170597,,,0,CBAC,2
CBEA1,"Charbonneau",,47.30066718,-1.48858445,,,0,CBEA,1
CBEA2,"Charbonneau",,47.30068698,-1.49070416,,,0,CBEA,1
CBEA3,"Charbonneau",,47.30085125,-1.48846524,,,0,CBEA,2
CBGE1,"Chapeau Berger",,47.17100393,-1.46875604,,,0,CBGE,1
CBGE2,"Chapeau Berger",,47.17154304,-1.46879436,,,0,CBGE,1
CBGE3,"Chapeau Berger",,47.17186919,-1.46710059,,,0,CBGE,1
CBIN1,"Corbinerie",,47.16143945,-1.54215663,,,0,CBIN,1
CBIN2,"Corbinerie",,47.16161915,-1.54216964,,,0,CBIN,1
CBLE1,"Chemin Bleu",,47.17822772,-1.52501183,,,0,CBLE,1
CBLE2,"Chemin Bleu",,47.17831315,-1.52515008,,,0,CBLE,1
CBOU1,"Couëron Bougon",,47.22508102,-1.73386051,,,0,CBOU,1
CBRD1,"Claude Bernard",,47.22311184,-1.61180715,,,0,CBRD,1
CBRD2,"Claude Bernard",,47.22319716,-1.61194566,,,0,CBRD,1
CBSS1,"Cambronne",,47.20658880,-1.50644117,,,0,CBSS,1
CBSS2,"Cambronne",,47.20658880,-1.50644117,,,0,CBSS,1
CBTE1,"Choblèterie",,47.13621221,-1.46140176,,,0,CBTE,1
CBTE2,"Choblèterie",,47.13620786,-1.46153344,,,0,CBTE,2
CCAN1,"Couchant",,47.26838555,-1.59953772,,,0,CCAN,2
CCDI1,"Cochardières",,47.22994281,-1.63320361,,,0,CCDI,1
CCDI2,"Cochardières",,47.22909336,-1.63433061,,,0,CCDI,1
CCDI3,"Cochardières",,47.22981663,-1.63425208,,,0,CCDI,2
CCHA1,"Couchant",,47.27020292,-1.51366167,,,0,CCHA,1
CCHA2,"Couchant",,47.27010426,-1.51391920,,,0,CCHA,1
CCLA1,"Cimetière de la Classerie",,47.17078005,-1.55894662,,,0,CCLA,1
CCLA2,"Cimetière de la Classerie",,47.17135033,-1.55806356,,,0,CCLA,1
CCOU1,"Champ de Courses",,47.24456069,-1.56114747,,,0,CCOU,1
CCOU2,"Champ de Courses",,47.24498315,-1.56197183,,,0,CCOU,1
CCRE1,"Chêne Creux",,47.17040404,-1.54874939,,,0,CCRE,1
CCRE2,"Chêne Creux",,47.17005354,-1.54845981,,,0,CCRE,1
CDAN1,"Chêne des Anglais",,47.26143557,-1.57349133,,,0,CDAN,1
CDAN2,"Chêne des Anglais",,47.26136362,-1.57295686,,,0,CDAN,1
CDAN3,"Chêne des Anglais",,47.26153883,-1.57310197,,,0,CDAN,1
CDAN4,"Chêne des Anglais",,47.26152094,-1.57362988,,,0,CDAN,1
CDAN5,"Chêne des Anglais",,47.26139977,-1.57454713,,,0,CDAN,1
CDAN6,"Chêne des Anglais",,47.26139082,-1.57481108,,,0,CDAN,1
CDCO1,"Cité des Congrès",,47.21367185,-1.54501797,,,0,CDCO,1
CDCO2,"Cité des Congrès",,47.21349660,-1.54487307,,,0,CDCO,1
CDMA1,"Champ de Manoeuvre",,47.27270482,-1.50074174,,,0,CDMA,1
CDMA2,"Champ de Manoeuvre",,47.27228631,-1.49978542,,,0,CDMA,2
CEDR1,"Cèdre",,47.29944073,-1.56025341,,,0,CEDR,1
CEDR2,"Cèdre",,47.29945410,-1.55985720,,,0,CEDR,1
CEER1,"Chapellerie",,47.28291508,-1.42312581,,,0,CEER,2
CELL1,"Le Cellier",,47.32388492,-1.34786995,,,0,CELL,2
CELL2,"Le Cellier",,47.32361957,-1.34771920,,,0,CELL,2
CFOI1,"Champ de Foire",,47.12424017,-1.61890717,,,0,CFOI,1
CFOI2,"Champ de Foire",,47.12461313,-1.61853879,,,0,CFOI,1
CGAU1,"Cimetière de la Gaudinière",,47.24292433,-1.58285056,,,0,CGAU,1
CGAU2,"Cimetière de la Gaudinière",,47.24319834,-1.58273839,,,0,CGAU,1
CGLA1,"Chêne Gala",,47.18315380,-1.53923829,,,0,CGLA,1
CGLA2,"Chêne Gala",,47.18394469,-1.53982398,,,0,CGLA,1
CHAB1,"Chabossière",,47.21544882,-1.68236264,,,0,CHAB,1
CHAB2,"Chabossière",,47.21545342,-1.68223079,,,0,CHAB,1
CHBE1,"Chambelles",,47.23162967,-1.53058634,,,0,CHBE,1
CHBE2,"Chambelles",,47.23214220,-1.53141676,,,0,CHBE,1
CHER1,"Cochère",,47.20269502,-1.77828605,,,0,CHER,1
CHER2,"Cochère",,47.20269502,-1.77828605,,,0,CHER,1
CHFL1,"Champ Fleuri",,47.14383024,-1.52477660,,,0,CHFL,1
CHFL2,"Champ Fleuri",,47.14406886,-1.52571786,,,0,CHFL,1
CHGN1,"Châtaigniers",,47.22164888,-1.60191584,,,0,CHGN,1
CHGN2,"Châtaigniers",,47.22165339,-1.60178397,,,0,CHGN,1
CHGN3,"Châtaigniers",,47.22206655,-1.60287205,,,0,CHGN,1
CHGN4,"Châtaigniers",,47.22215639,-1.60287866,,,0,CHGN,1
CHIN1,"La Chesnaie",,47.28174731,-1.53738987,,,0,CHIN,1
CHIN2,"La Chesnaie",,47.28165303,-1.53751539,,,0,CHIN,1
CHLI1,"Cholière",,47.25093723,-1.60671900,,,0,CHLI,1
CHLI2,"Cholière",,47.25102707,-1.60672562,,,0,CHLI,1
CHME1,"Charmes",,47.19080195,-1.46104727,,,0,CHME,2
CHME2,"Charmes",,47.19107150,-1.46106640,,,0,CHME,2
CHNI1,"Charbonnière",,47.26367965,-1.64219263,,,0,CHNI,1
CHNI2,"Charbonnière",,47.26387299,-1.64181008,,,0,CHNI,1
CHOC1,"Chocolaterie",,47.24280469,-1.52769143,,,0,CHOC,1
CHOC2,"Chocolaterie",,47.24270600,-1.52794880,,,0,CHOC,1
CHPO1,"Champonnière",,47.16400203,-1.50602626,,,0,CHPO,1
CHPO2,"Champonnière",,47.16365142,-1.50573699,,,0,CHPO,1
CHRE1,"Chalâtres",,47.23183531,-1.53787365,,,0,CHRE,1
CHRE2,"Chalâtres",,47.23108993,-1.53861300,,,0,CHRE,1
CHSS1,"Chaussée",,47.17664867,-1.52106736,,,0,CHSS,1
CHSS2,"Chaussée",,47.17724671,-1.52203508,,,0,CHSS,1
CHTE1,"Châtelets",,47.19688716,-1.54062925,,,0,CHTE,1
CHTE2,"Châtelets",,47.19716114,-1.54051696,,,0,CHTE,1
CHVE1,"Chauvais",,47.33733351,-1.57163166,,,0,CHVE,2
CHVE2,"Chauvais",,47.33672737,-1.57357462,,,0,CHVE,2
CHZY1,"Chanzy",,47.22403084,-1.54497641,,,0,CHZY,1
CHZY2,"Chanzy",,47.22356385,-1.54547135,,,0,CHZY,1
CIFA4,"CIFAM",,47.26672891,-1.48814027,,,0,CIFA,2
CIFA5,"CIFAM",,47.26671343,-1.48588991,,,0,CIFA,1
CIGL1,"Chai Gallais",,47.13687684,-1.72161486,,,0,CIGL,1
CIGL2,"Chai Gallais",,47.13687684,-1.72161486,,,0,CIGL,1
CIVL1,"Circuit du Vallon",,47.27365771,-1.44735100,,,0,CIVL,2
CJOS1,"Cimetière de St-Joseph-de-Porterie",,47.26852726,-1.52068599,,,0,CJOS,1
CJOS2,"Cimetière de St-Joseph-de-Porterie",,47.26813697,-1.52158403,,,0,CJOS,1
CLAM1,"Clos Ami",,47.21214757,-1.65554467,,,0,CLAM,1
CLAM2,"Clos Ami",,47.21227700,-1.65700840,,,0,CLAM,1
CLAM3,"Clos Ami",,47.21176994,-1.65604524,,,0,CLAM,2
CLBO1,"Clos Bonnet",,47.18917694,-1.56358856,,,0,CLBO,2
CLBO2,"Clos Bonnet",,47.19038568,-1.56513003,,,0,CLBO,2
CLCC1,"Centre René Gauducheau",,47.23850738,-1.63820369,,,0,CLCC,1
CLET1,"Clétras",,47.25484788,-1.51229125,,,0,CLET,2
CLET2,"Clétras",,47.25520287,-1.51244909,,,0,CLET,2
CLGE1,"Chalonges",,47.18964952,-1.47140272,,,0,CLGE,1
CLGE2,"Chalonges",,47.18916104,-1.47255701,,,0,CLGE,1
CLGE3,"Chalonges",,47.18925961,-1.47229979,,,0,CLGE,1
CLGE4,"Chalonges",,47.18979872,-1.47233816,,,0,CLGE,1
CLGE5,"Chalonges",,47.18996534,-1.47274637,,,0,CLGE,1
CLMO1,"Cimetière de La Montagne",,47.18746776,-1.68660393,,,0,CLMO,1
CLMO2,"Cimetière de La Montagne",,47.18729268,-1.68645864,,,0,CLMO,1
CLNA1,"Colonac",,47.22513023,-1.60283325,,,0,CLNA,1
CLNA2,"Colonac",,47.22412843,-1.60315611,,,0,CLNA,1
CLOT1,"Clotais",,47.19311033,-1.71834643,,,0,CLOT,1
CLOT2,"Clotais",,47.19302513,-1.71820783,,,0,CLOT,1
CLPT1,"Clépettre",,47.29697973,-1.54776171,,,0,CLPT,1
CLPT2,"Clépettre",,47.29664257,-1.54707526,,,0,CLPT,1
CLRO1,"Clos Roux",,47.19871610,-1.75088644,,,0,CLRO,1
CLRO2,"Clos Roux",,47.19812466,-1.74978398,,,0,CLRO,1
CLSE1,"Closeaux",,47.23913119,-1.62793436,,,0,CLSE,2
CLSE2,"Closeaux",,47.23995337,-1.62759856,,,0,CLSE,2
CLTT1,"Châlet",,47.23000511,-1.54408774,,,0,CLTT,1
CLTT2,"Châlet",,47.22936286,-1.54443781,,,0,CLTT,1
CLUE1,"Clouet",,47.16744204,-1.51089539,,,0,CLUE,2
CLUE2,"Clouet",,47.16710025,-1.51034257,,,0,CLUE,2
CLZE1,"Clouzeaux",,47.17930576,-1.49272643,,,0,CLZE,1
CLZE2,"Clouzeaux",,47.17939999,-1.49260107,,,0,CLZE,1
CMAR1,"Cirque - Marais",,47.21803334,-1.55723184,,,0,CMAR,1
CMAR2,"Cirque - Marais",,47.21812764,-1.55710651,,,0,CMAR,1
CMCI1,"Clémencière",,47.26954128,-1.43554844,,,0,CMCI,1
CMCI2,"Clémencière",,47.26944711,-1.43567411,,,0,CMCI,1
CMLL1,"Charmille",,47.25717693,-1.60598862,,,0,CMLL,1
CMLL2,"Charmille",,47.25708257,-1.60611395,,,0,CMLL,1
CMNE1,"Commune 1871",,47.19923040,-1.50023062,,,0,CMNE,1
CMNE2,"Commune 1871",,47.19933781,-1.49970975,,,0,CMNE,1
CMOU1,"Clos du Moulin",,47.14512195,-1.52117338,,,0,CMOU,1
CMOU2,"Clos du Moulin",,47.14511753,-1.52130508,,,0,CMOU,1
CMRA1,"Cormerais",,47.19475301,-1.62715773,,,0,CMRA,2
CMRA2,"Cormerais",,47.19474394,-1.62742134,,,0,CMRA,2
CMSY1,"Carrière Misery",,47.19987097,-1.58022598,,,0,CMSY,2
CMSY2,"Carrière Misery",,47.19998770,-1.57944161,,,0,CMSY,2
CMUS1,"Camus",,47.21913271,-1.57264675,,,0,CMUS,1
CMUS2,"Camus",,47.21921361,-1.57291706,,,0,CMUS,1
CNAV1,"Chantiers Navals",,47.20895696,-1.56727727,,,0,CNAV,1
CNAV2,"Chantiers Navals",,47.20884925,-1.56779810,,,0,CNAV,1
CNAV3,"Chantiers Navals",,47.20904681,-1.56728382,,,0,CNAV,1
CNAV4,"Chantiers Navals",,47.20893910,-1.56780465,,,0,CNAV,1
CNCE1,"Chenonceau",,47.27263937,-1.43444392,,,0,CNCE,2
CNGO1,"Congo",,47.24067675,-1.60913647,,,0,CNGO,1
CNGO2,"Congo",,47.23965236,-1.61011890,,,0,CNGO,1
CNLA1,"Canal",,47.21601944,-1.47195777,,,0,CNLA,1
CNLA2,"Canal",,47.21611800,-1.47170042,,,0,CNLA,1
CNNT1,"Chemin Nantais",,47.28869323,-1.43372399,,,0,CNNT,2
CNON1,"Chinon",,47.27416824,-1.42899425,,,0,CNON,2
CNON2,"Chinon",,47.27416393,-1.42912627,,,0,CNON,2
CNTR1,"Centaure",,47.16998730,-1.62704148,,,0,CNTR,1
CNTR2,"Centaure",,47.17007260,-1.62717988,,,0,CNTR,1
CNVR1,"Chêne Vert",,47.28625269,-1.43950764,,,0,CNVR,2
COAY1,"Corlay",,47.20794884,-1.64412854,,,0,COAY,1
COAY2,"Corlay",,47.20803413,-1.64426706,,,0,COAY,1
COCH1,"Cochard",,47.22459407,-1.54964461,,,0,COCH,1
COCH2,"Cochard",,47.22402387,-1.55052864,,,0,COCH,1
COET1,"Les Couëts",,47.18075234,-1.58622504,,,0,COET,1
COET2,"Les Couëts",,47.18064454,-1.58674555,,,0,COET,1
COHO1,"Chohonnière",,47.26319622,-1.48603530,,,0,COHO,1
COHO2,"Chohonnière",,47.26337592,-1.48604815,,,0,COHO,1
COLI1,"Colinière",,47.23588821,-1.50828208,,,0,COLI,1
COLI2,"Colinière",,47.23560107,-1.50879037,,,0,COLI,1
COLI3,"Colinière",,47.23653034,-1.50793154,,,0,COLI,1
COMB2,"Commerce",,47.21337472,-1.55649624,,,0,COMM,1
COMC1,"Commerce",,47.21357223,-1.55598188,,,0,COMM,1
COME1,"Commerce",,47.21474023,-1.55606686,,,0,COMM,1
COME2,"Commerce",,47.21429991,-1.55577046,,,0,COMM,1
COME3,"Commerce",,47.21448851,-1.55551981,,,0,COMM,1
COMF1,"Commerce",,47.21474914,-1.55580314,,,0,COMM,1
CONI1,"Corniche",,47.25261848,-1.59440839,,,0,CONI,1
CONI2,"Corniche",,47.25278917,-1.59468551,,,0,CONI,2
COQU1,"Coquelicots",,47.22246368,-1.72890142,,,0,COQU,2
COQU2,"Coquelicots",,47.22253956,-1.72930385,,,0,COQU,2
CORA1,"Conraie",,47.26084370,-1.58826584,,,0,CORA,1
CORA2,"Conraie",,47.26092905,-1.58840441,,,0,CORA,1
COST1,"Cousteau",,47.23987594,-1.51293285,,,0,COST,1
COST2,"Cousteau",,47.23978169,-1.51305831,,,0,COST,1
COTA1,"Coutancière",,47.30620126,-1.56008462,,,0,COTA,1
COUD1,"Coudray",,47.23249311,-1.54241706,,,0,COUD,1
COUD2,"Coudray",,47.23213372,-1.54239100,,,0,COUD,1
CP3R1,"Chapelles",,47.16354476,-1.53847942,,,0,CP3R,2
CP3R2,"Chapelles",,47.16521640,-1.53965688,,,0,CP3R,1
CP4L1,"Chapelle Laënnec",,47.23536751,-1.63783808,,,0,CP4L,1
CPER1,"Copernic",,47.21490409,-1.56453873,,,0,CPER,1
CPER2,"Copernic",,47.21489962,-1.56467059,,,0,CPER,1
CPGT1,"Capitaine Grant",,47.26146439,-1.66716656,,,0,CPGT,1
CPGT2,"Capitaine Grant",,47.26174126,-1.66956890,,,0,CPGT,1
CPRE1,"Chaupières",,47.24317344,-1.49505175,,,0,CPRE,2
CPRE2,"Chaupières",,47.24236480,-1.49499380,,,0,CPRE,2
CPTE1,"Chapelet",,47.13201734,-1.64152330,,,0,CPTE,1
CPTE2,"Chapelet",,47.13244380,-1.64221491,,,0,CPTE,1
CQGU1,"Chat-qui-Guette",,47.19195490,-1.69738037,,,0,CQGU,1
CQGU2,"Chat-qui-Guette",,47.19196413,-1.69711679,,,0,CQGU,1
CQLU1,"Coqueluchon",,47.18383096,-1.47032832,,,0,CQLU,2
CQLU2,"Coqueluchon",,47.18410051,-1.47034749,,,0,CQLU,2
CRA99,"Clairais",,47.27548789,-1.43821772,,,0,CRAI,1
CRAI1,"Clairais",,47.27556478,-1.43862013,,,0,CRAI,1
CRBE1,"Corberie",,47.15205072,-1.52404890,,,0,CRBE,1
CRBE2,"Corberie",,47.15241896,-1.52381138,,,0,CRBE,1
CRCE1,"Courocerie",,47.25176590,-1.49937116,,,0,CRCE,1
CRCE2,"Courocerie",,47.25150513,-1.49908791,,,0,CRCE,1
CREZ1,"Château de Rezé",,47.18472858,-1.55930110,,,0,CREZ,1
CREZ2,"Château de Rezé",,47.18480505,-1.55970300,,,0,CREZ,1
CRME1,"Crémetterie",,47.21820708,-1.60774358,,,0,CRME,2
CRME2,"Crémetterie",,47.21827887,-1.60827767,,,0,CRME,1
CRNO1,"Corbon",,47.21240979,-1.46125919,,,0,CRNO,1
CRNO2,"Corbon",,47.21332134,-1.46092737,,,0,CRNO,1
CROU1,"Chemin Rouge",,47.25160798,-1.51761350,,,0,CROU,1
